Van No,Start Node,Start Latitude,Start Longitude,End Node,End Latitude,End Longitude,Slot Start Time,Slot End Time,Time to Travel,Hitting Time,Slot Adherence,Load
1,Hub,28.714921,77.315002,FMPP0047621757,28.611581,77.336182,2016-05-08 08:00:00,2016-05-08 14:00:00,1.34,2016-05-08 08:15:00,1,1.423616853281432
1,FMPP0047621757,28.611581,77.336182,FMPP0047610857,28.610318,77.336561,2016-05-08 08:00:00,2016-05-08 14:00:00,0.02,2016-05-08 08:31:12,1,2.3992226844573263
1,FMPP0047610857,28.610318,77.336561,FMPP0047602147,28.602262,77.29356,2016-05-15 08:00:00,2016-05-15 14:00:00,0.49,2016-05-08 09:15:36,1,14.692615838784297
1,FMPP0047602147,28.602262,77.29356,FMPP0047589665,28.624887,77.297389,2016-05-08 08:00:00,2016-05-08 14:00:00,0.34,2016-05-08 09:51:00,1,4.867684050092014
1,FMPP0047589665,28.624887,77.297389,FMPP0047553063,28.624547,77.297309,2016-05-08 08:00:00,2016-05-08 14:00:00,0.02,2016-05-08 10:07:12,1,2.0044779400604567
1,FMPP0047553063,28.624547,77.297309,FMPP0047551837,28.628294,77.2968,2016-05-08 08:00:00,2016-05-08 14:00:00,0.12,2016-05-08 10:29:24,1,14.04823948210703
1,FMPP0047551837,28.628294,77.2968,FMPC0116479340,28.629131,77.303008,2016-05-08 08:00:00,2016-05-08 14:00:00,0.11,2016-05-08 10:51:00,1,4.740782575748563
1,FMPC0116479340,28.629131,77.303008,FMPC0116324643,28.654947,77.277343,2016-05-08 08:00:00,2016-05-08 14:00:00,0.48,2016-05-08 11:34:48,1,5.380963180453056
1,FMPC0116324643,28.654947,77.277343,FMPC0116498781,28.657224,77.272658,2016-05-08 08:00:00,2016-05-08 14:00:00,0.14,2016-05-08 11:58:12,1,25.54472565876622
1,FMPC0116498781,28.657224,77.272658,FMPP0047613325,28.607639,77.29031,2016-05-08 08:00:00,2016-05-08 14:00:00,0.56,2016-05-08 12:46:48,1,4.867684050092014
1,FMPP0047613325,28.607639,77.29031,FMPP0047563222,28.615705,77.284211,2016-05-14 08:00:00,2016-05-14 14:00:00,0.26,2016-05-08 13:17:24,1,13.7725320198375
1,FMPP0047563222,28.615705,77.284211,FMPP0047612503,28.610628,77.288881,2016-05-08 14:00:00,2016-05-08 20:00:00,0.14,2016-05-08 13:40:48,0,7.327556133735834
1,FMPP0047612503,28.610628,77.288881,FMPP0047615172,28.6651,77.140069,2016-05-08 14:00:00,2016-05-08 20:00:00,0.71,2016-05-08 14:38:24,1,18.12547643818694
1,FMPP0047615172,28.6651,77.140069,FMPP0047616733,28.528997,77.2461,2016-05-08 14:00:00,2016-05-08 20:00:00,1.01,2016-05-08 15:54:00,1,14.450450201236329
1,FMPP0047616733,28.528997,77.2461,Sink,28.714921,77.315002,,,2,2016-05-08 18:09:00,,
2,Hub,28.714921,77.315002,FMPC0116321426,28.70349,77.29998,2016-05-08 14:00:00,2016-05-08 20:00:00,0.49,2016-05-08 14:15:00,1,2.6583516405007432
2,FMPC0116321426,28.70349,77.29998,FMPP0047574998,28.705122,77.292307,2016-05-08 14:00:00,2016-05-08 20:00:00,0.2,2016-05-08 14:42:00,1,11.496937154667224
2,FMPP0047574998,28.705122,77.292307,FMPC0116522071,28.72178,77.275833,2016-05-08 14:00:00,2016-05-08 20:00:00,0.16,2016-05-08 15:06:36,1,4.774544611816874
2,FMPC0116522071,28.72178,77.275833,FMPC0116523672,28.665034,77.311421,2016-05-08 14:00:00,2016-05-08 20:00:00,0.9,2016-05-08 16:15:36,1,5.137727949022427
2,FMPC0116523672,28.665034,77.311421,FMPP0047617736,28.6063,77.3367,2016-05-08 14:00:00,2016-05-08 20:00:00,0.63,2016-05-08 17:08:24,1,32.444168300625
2,FMPP0047617736,28.6063,77.3367,FMPP0047614759,28.62628,77.277754,2016-05-08 14:00:00,2016-05-08 20:00:00,0.64,2016-05-08 18:01:48,1,18.12547643818694
2,FMPP0047614759,28.62628,77.277754,FMPC0116520630,28.657845,77.288031,2016-05-08 14:00:00,2016-05-08 20:00:00,0.62,2016-05-08 18:54:00,1,12.584874321203024
2,FMPC0116520630,28.657845,77.288031,Sink,28.714921,77.315002,,,1.03,2016-05-08 20:10:48,,
3,Hub,28.714921,77.315002,FMPP0047604445,28.571025,77.218601,2016-05-08 08:00:00,2016-05-08 14:00:00,1.66,2016-05-08 08:15:00,1,2.6583516405007432
3,FMPP0047604445,28.571025,77.218601,FMPC0116324875,28.555222,77.201299,2016-05-08 08:00:00,2016-05-08 14:00:00,0.42,2016-05-08 08:55:12,1,8.823211955501735
3,FMPC0116324875,28.555222,77.201299,FMPP0047573494,28.538439,77.200192,2016-05-08 08:00:00,2016-05-08 14:00:00,0.14,2016-05-08 09:18:36,1,22.114826304158665
3,FMPP0047573494,28.538439,77.200192,FMPC0116486190,28.513066,77.207657,2016-05-08 08:00:00,2016-05-08 14:00:00,0.31,2016-05-08 09:52:12,1,8.823211955501735
3,FMPC0116486190,28.513066,77.207657,FMPP0047596679,28.532432,77.212771,2016-05-08 08:00:00,2016-05-08 14:00:00,0.34,2016-05-08 10:27:36,1,14.692615838784297
3,FMPP0047596679,28.532432,77.212771,FMPP0047611841,28.651225,77.153394,2016-05-08 08:00:00,2016-05-08 14:00:00,0.78,2016-05-08 11:29:24,1,1.9919634645923705
3,FMPP0047611841,28.651225,77.153394,FMPP0047482822,28.661789,77.143224,2016-05-07 08:00:00,2016-05-07 14:00:00,0.1,2016-05-08 11:50:24,1,16.017444610903436
3,FMPP0047482822,28.661789,77.143224,FMPP0047605592,28.645686,77.166808,2016-05-08 08:00:00,2016-05-08 14:00:00,0.14,2016-05-08 12:13:48,1,8.823211955501735
3,FMPP0047605592,28.645686,77.166808,FMPP0047555386,28.632694,77.21966,2016-05-08 08:00:00,2016-05-08 14:00:00,0.31,2016-05-08 12:47:24,1,2.3138237115092597
3,FMPP0047555386,28.632694,77.21966,FMPP0047599037,28.632879,77.236577,2016-05-08 08:00:00,2016-05-08 14:00:00,0.18,2016-05-08 13:13:12,1,3.238775938573375
3,FMPP0047599037,28.632879,77.236577,FMPC0116324802,28.631831,77.271597,2016-05-08 08:00:00,2016-05-08 14:00:00,0.2,2016-05-08 13:40:12,1,14.450450201236329
3,FMPC0116324802,28.631831,77.271597,FMPC0116327206,28.634119,77.273571,2016-05-08 08:00:00,2016-05-08 14:00:00,0.11,2016-05-08 14:01:48,1,22.067629122735116
3,FMPC0116327206,28.634119,77.273571,FMPP0047602464,28.637918,77.273407,2016-05-08 08:00:00,2016-05-08 14:00:00,0.1,2016-05-08 14:22:48,1,8.823211955501735
3,FMPP0047602464,28.637918,77.273407,Sink,28.714921,77.315002,,,1.42,2016-05-08 16:03:00,,
4,Hub,28.714921,77.315002,FMPP0047477137,28.69623,77.31294,2016-05-07 08:00:00,2016-05-07 14:00:00,0.47,2016-05-07 08:15:00,1,18.801161902278317
4,FMPP0047477137,28.69623,77.31294,FMPC0116323422,28.66105,77.2067,2016-05-08 08:00:00,2016-05-08 14:00:00,0.62,2016-05-07 09:07:12,1,1.3707963600684723
4,FMPC0116323422,28.66105,77.2067,FMPP0047471499,28.71179,77.150231,2016-05-08 08:00:00,2016-05-08 14:00:00,0.52,2016-05-07 09:53:24,1,2.409312598068287
4,FMPP0047471499,28.71179,77.150231,FMPC0116519113,28.679185,77.159112,2016-05-08 08:00:00,2016-05-08 14:00:00,0.38,2016-05-07 10:31:12,1,4.368725107875
4,FMPC0116519113,28.679185,77.159112,FMPC0116322771,28.736722,77.127798,2016-05-08 08:00:00,2016-05-08 14:00:00,0.78,2016-05-07 11:33:00,1,8.823211955501735
4,FMPC0116322771,28.736722,77.127798,FMPC0116320961,28.69721,77.054878,2016-05-08 08:00:00,2016-05-08 14:00:00,1.16,2016-05-07 12:57:36,1,8.823211955501735
4,FMPC0116320961,28.69721,77.054878,FMPP0047562486,28.67673,77.077371,2016-05-08 08:00:00,2016-05-08 14:00:00,0.37,2016-05-07 13:34:48,1,16.51998991822488
4,FMPP0047562486,28.67673,77.077371,FMPC0116322136,28.623675,77.053527,2016-05-08 08:00:00,2016-05-08 14:00:00,0.97,2016-05-07 14:48:00,1,15.18292867405781
4,FMPC0116322136,28.623675,77.053527,FMPP0047466811,28.619413,77.307381,2016-05-08 08:00:00,2016-05-08 14:00:00,1.2,2016-05-07 16:15:00,0,3.319574450347391
4,FMPP0047466811,28.619413,77.307381,Sink,28.714921,77.315002,,,0.99,2016-05-07 17:29:24,,
5,Hub,28.714921,77.315002,FMPC0116360532,28.722601,77.279923,2016-05-08 08:00:00,2016-05-08 14:00:00,0.71,2016-05-08 08:15:00,1,26.398896795104164
5,FMPC0116360532,28.722601,77.279923,FMPC0116322833,28.657876,77.290256,2016-05-08 08:00:00,2016-05-08 14:00:00,0.86,2016-05-08 09:21:36,1,14.450450201236329
5,FMPC0116322833,28.657876,77.290256,FMPP0047562234,28.59309,77.307711,2016-05-08 08:00:00,2016-05-08 14:00:00,0.67,2016-05-08 10:16:48,1,22.067629122735116
5,FMPP0047562234,28.59309,77.307711,FMPP0047553261,28.639591,77.27829,2016-05-08 08:00:00,2016-05-08 14:00:00,0.83,2016-05-08 11:21:36,1,2.0568433187806425
5,FMPP0047553261,28.639591,77.27829,FMPP0047556178,28.639856,77.274782,2016-05-08 08:00:00,2016-05-08 14:00:00,0.04,2016-05-08 11:39:00,1,18.706504725345283
5,FMPP0047556178,28.639856,77.274782,FMPP0047608375,28.619288,77.306365,2016-05-08 08:00:00,2016-05-08 14:00:00,0.5,2016-05-08 12:24:00,1,10.2314836580625
5,FMPP0047608375,28.619288,77.306365,FMPP0047565731,28.588889,77.301389,2016-05-08 08:00:00,2016-05-08 14:00:00,0.3,2016-05-08 12:57:00,1,16.893455575522758
5,FMPP0047565731,28.588889,77.301389,Sink,28.714921,77.315002,,,1.28,2016-05-08 14:28:48,,
